region,rank,division,summonerName,win,lose,winRatio
la1,MASTER,-,StardustFox,371,354,0.5117
la1,MASTER,-,JONBEO,177,160,0.5252
la1,MASTER,-,Kiroos,215,222,0.492
la1,MASTER,-,jimmyplay,515,452,0.5326
la1,MASTER,-,Okumurax77,314,278,0.5304
la1,MASTER,-,Zilch21,464,449,0.5082
la1,MASTER,-,spicy taquito,276,249,0.5257
la1,MASTER,-,conrat,217,193,0.5293
la1,MASTER,-,GG Spectre,188,144,0.5663
la1,MASTER,-,PG Trick2blu4,646,587,0.5239
la1,MASTER,-,iBatheinTheBlood,289,229,0.5579
la1,MASTER,-,MrPriestlyDT,77,45,0.6311
la1,MASTER,-,Sicario Emprende,253,259,0.4941
la1,MASTER,-,Diogo Car,170,157,0.5199
la1,MASTER,-,My Waifu Emilia,285,239,0.5439
la1,MASTER,-,SG Ðrilaxs,498,455,0.5226
la1,MASTER,-,Qedykeso,231,213,0.5203
la1,MASTER,-,Seishin,470,450,0.5109
la1,MASTER,-,Déstrü,238,231,0.5075
la1,MASTER,-,busco amigos pls,165,128,0.5631
la1,MASTER,-,Diogo123,243,226,0.5181
la1,MASTER,-,Michi Miado,78,57,0.5778
la1,MASTER,-,TyranFX,664,662,0.5008
la1,MASTER,-,Lann,86,81,0.515
la1,MASTER,-,oOoRenoOo,272,279,0.4936
la1,MASTER,-,Senryu,77,58,0.5704
la1,MASTER,-,Wabı Sabı,63,48,0.5676
la1,MASTER,-,Elvin Leo,158,135,0.5392
la1,MASTER,-,TwitchTV Aibreik,175,147,0.5435
la1,MASTER,-,Osclaw,164,124,0.5694
la1,MASTER,-,KaynbeciI,215,191,0.5296
la1,MASTER,-,rambo1456,197,183,0.5184
la1,MASTER,-,Death Of Knight,164,141,0.5377
la1,MASTER,-,Br3t,171,150,0.5327
la1,MASTER,-,xM Hyzteria I,242,218,0.5261
la1,MASTER,-,MASHIDIOS,280,219,0.5611
la1,MASTER,-,Hâte,109,79,0.5798
la1,MASTER,-,Siwars XI,251,195,0.5628
la1,MASTER,-,Onier,68,69,0.4964
la1,MASTER,-,vers top 18cm,669,628,0.5158
la1,MASTER,-,Box,128,115,0.5267
la1,MASTER,-,Yo les disparo,138,108,0.561
la1,MASTER,-,Anticucho kun,531,499,0.5155
la1,MASTER,-,Theo Kurum,123,85,0.5913
la1,MASTER,-,hekehn,252,229,0.5239
la1,MASTER,-,d13g0naka,193,120,0.6166
la1,MASTER,-,DrG Imar,117,109,0.5177
la1,MASTER,-,Chifuyu Matsunø,140,116,0.5469
la1,MASTER,-,Alain,375,351,0.5165
la1,MASTER,-,isa,72,52,0.5806
la1,MASTER,-,I hate u,259,236,0.5232
la1,MASTER,-,Konuko,256,261,0.4952
la1,MASTER,-,Rusian16,149,120,0.5539
la1,MASTER,-,lLaika Kudryavka,174,134,0.5649
la1,MASTER,-,Berht,237,241,0.4958
la1,MASTER,-,Darkclaw,307,307,0.5
la1,MASTER,-,Homicide,122,103,0.5422
la1,MASTER,-,iJhonatan,159,145,0.523
la1,MASTER,-,VLK Sualy,251,237,0.5143
la1,MASTER,-,Mago del T1emp0,143,120,0.5437
la1,MASTER,-,Aery,201,197,0.505
la1,MASTER,-,CJS Sofm,244,159,0.6055
la1,MASTER,-,The Shield Heroo,208,201,0.5086
la1,MASTER,-,Diddier,197,198,0.4987
la1,MASTER,-,Main Lux,177,136,0.5655
la1,MASTER,-,Sin D2,426,392,0.5208
la1,MASTER,-,LudocieI,613,564,0.5208
la1,MASTER,-,Spammer,83,53,0.6103
la1,MASTER,-,leorez,203,195,0.5101
la1,MASTER,-,The Cryophoenixº,187,163,0.5343
la1,MASTER,-,UptonpJeW,133,109,0.5496
